budget,runtime,budget_per_minute,num_companies,num_countries,tagline_length,overview_length,num_genres,director_film_count,director_collab_count,director_hist_roi,actor_hist_roi,is_major_studio,is_english,is_us_production,has_homepage,is_summer,is_holiday,is_franchise,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,kw_based_on_novel,kw_woman_director,kw_independent_film,kw_3d,kw_sequel,kw_biography,kw_musical,hit
21000000,120.0,175000.0,1,1,11,18,2,0,0,0.0,3.233547016089516,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52000000,108.0,481481.48148148146,5,3,9,63,2,0,0,0.0,3.612652219699701,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
35000000,101.0,346534.65346534655,3,1,10,70,1,2,0,1.329109565437788,4.0701796885659585,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000000,120.0,708333.3333333334,6,2,9,68,3,3,2,2.9191337264162094,3.072370125158997,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27000000,111.0,243243.24324324325,2,1,8,24,2,0,0,0.0,3.099874388261628,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25000000,104.0,240384.61538461538,4,1,2,75,2,8,0,5.1402165616287885,3.473342986775846,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90000000,95.0,947368.4210526316,2,1,7,34,3,4,0,3.587085632528476,2.493860527870678,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000000,90.0,611111.1111111111,2,1,5,67,3,1,1,1.86900008,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,130.0,307692.3076923077,3,2,9,26,1,3,0,1.4361318880246914,1.711314998409811,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27000000,117.0,230769.23076923078,0,1,5,49,4,0,0,0.0,1.6279673583333334,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000000,114.0,307017.5438596491,2,1,16,77,2,2,0,2.7528550155555553,7.077740232248377,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000000,99.0,282828.28282828286,6,1,9,44,1,0,0,0.0,2.59557202766397,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000,90.0,1444444.4444444445,1,1,3,60,4,0,0,0.0,2.8546399517886556,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27000000,110.0,245454.54545454544,6,1,9,26,3,0,0,0.0,5.841443055555556,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37000000,96.0,385416.6666666667,5,3,3,53,2,4,0,3.0160256310256406,2.2294016867543864,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37000000,96.0,385416.6666666667,1,1,4,22,4,0,0,0.0,3.947745917479599,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37000000,81.0,456790.1234567901,5,1,5,68,2,0,0,0.0,4.502922754338665,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000000,122.0,303278.68852459016,6,1,10,69,4,2,0,1.4184998899999999,1.6976707586805555,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
36500000,115.0,317391.3043478261,4,1,0,52,4,0,0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
80341000,150.0,535606.6666666666,3,1,5,75,3,5,0,2.5453969725942027,3.6641718494623654,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25000000,121.0,206611.57024793388,13,3,0,27,4,2,2,6.292025824242424,2.239063579850938,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
150000000,98.0,1530612.2448979593,1,1,6,47,4,0,0,0.0,4.770649667506299,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25100000,131.0,191603.0534351145,3,1,3,61,2,10,0,5.021885545052073,8.406192245242735,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,113.0,221238.93805309734,4,1,10,33,2,1,0,5.7703035,2.6557720823153836,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
85000000,88.0,965909.0909090909,3,2,3,67,3,4,0,8.705340193240094,9.368925289031099,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
150000000,166.0,903614.4578313254,3,1,8,15,5,6,0,3.7165582922439135,3.209345391301946,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
35000000,110.0,318181.8181818182,5,2,6,22,3,1,1,4.641580866666667,4.000408951937576,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,100.0,350000.0,6,2,10,48,1,2,0,1.3803503583333332,1.8905822200396314,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,90.0,444444.44444444444,5,1,8,15,4,0,0,0.0,2.3832725785429343,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
150000000,92.0,1630434.7826086956,7,1,6,63,2,3,1,0.8399617320261438,3.067726205655442,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150000000,89.0,1685393.2584269664,1,1,4,51,2,2,0,7.102408946666666,3.818551018616027,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25000000,97.0,257731.95876288658,4,1,15,108,2,0,0,0.0,8.708742035555556,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90000000,113.0,796460.1769911505,4,1,5,44,2,3,0,3.7263091693691295,2.5280020489897663,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000000,101.0,396039.603960396,2,2,11,65,2,0,0,0.0,3.3261649653799017,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75000000,121.0,619834.7107438017,4,2,8,58,4,4,4,3.2490931282996627,2.6802586519287845,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
35000000,123.0,284552.8455284553,2,1,14,99,2,3,1,4.1580118839995945,2.6636279850039766,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,85.0,294117.64705882355,2,1,5,52,3,0,0,0.0,1.87987355,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
25000000,93.0,268817.20430107525,9,3,8,58,2,1,0,0.7986775833333334,2.755912711941816,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92000000,107.0,859813.0841121495,4,3,10,89,2,2,0,2.1792661075227966,3.0248586837633447,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000000,123.0,447154.47154471546,4,1,6,22,1,1,0,5.583223545454546,3.113155293804815,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150000000,114.0,1315789.4736842106,4,1,6,47,3,3,0,1.9612706004298943,2.0593024105304774,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60000000,91.0,659340.6593406594,5,3,10,69,2,5,2,6.128120625,3.0002805783289985,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
60000000,103.0,582524.2718446602,6,1,8,69,5,0,0,3.9683455,5.015369009128251,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
25000000,87.0,287356.3218390805,3,1,8,43,2,3,0,3.197420177777778,0.0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,106.0,566037.7358490566,2,3,10,25,3,3,0,1.1884559130490955,2.0708170539526805,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,90.0,666666.6666666666,6,1,10,34,4,3,0,0.9982452281944445,2.9782728584273643,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55000000,104.0,528846.1538461539,4,2,10,70,3,3,0,5.803723730628656,2.3853063900222415,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60000000,93.0,645161.2903225806,1,2,4,72,3,0,0,0.4326128590604027,5.282966302342717,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000000,106.0,1886792.4528301887,1,2,8,60,4,4,4,5.3375692225,2.4169277423568714,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70000000,128.0,546875.0,3,2,5,87,3,10,0,2.5304928042618964,3.1360923000683925,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
60000000,115.0,521739.1304347826,2,1,3,58,2,1,1,9.330031257142856,2.1526169493666196,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
225000000,150.0,1500000.0,7,4,5,75,3,3,0,6.121928001111112,4.16003865,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60000000,101.0,594059.405940594,5,1,9,43,4,1,0,0.5643628,3.0122197860596565,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70000000,112.0,625000.0,2,1,7,76,3,3,0,4.602156657387057,1.5404555870709038,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000000,83.0,240963.85542168675,1,1,7,45,2,3,0,9.04555040393159,1.6973285693581779,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000000,105.0,428571.4285714286,6,3,6,63,3,5,0,2.598738369327562,2.047188543584307,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30000000,111.0,270270.2702702703,2,1,6,65,3,0,0,0.0,1.228554709273183,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30000000,111.0,270270.2702702703,3,1,7,21,2,1,0,9.51623725,4.345743054788166,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
55000000,141.0,390070.9219858156,3,1,11,34,3,13,6,4.306539283170659,2.1583477425936444,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30000000,99.0,303030.30303030304,2,1,7,25,1,0,0,0.0,1.8051575342780026,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000000,98.0,663265.306122449,5,1,5,52,1,2,1,2.865715976657825,3.2848045809509987,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,114.0,175438.59649122806,3,1,8,51,4,0,0,0.0,1.9656599924841274,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19000000,109.0,174311.9266055046,3,1,4,19,3,0,0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120000000,135.0,888888.8888888889,6,3,1,50,3,4,0,4.168185492222222,1.8552197877997558,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
62000000,87.0,712643.6781609196,3,3,4,57,2,0,0,0.0,3.161620100342839,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000000,101.0,198019.801980198,5,1,8,53,2,1,0,0.653894525,2.1636221985682753,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58000000,114.0,508771.9298245614,4,2,10,51,3,2,1,4.4502300833333335,2.813877602270777,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000000,115.0,173913.04347826086,3,1,4,28,3,0,0,0.0,3.0361950435943172,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40000000,125.0,320000.0,5,3,9,29,2,2,0,2.0995737276053212,4.820828250142289,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000000,90.0,166666.66666666666,3,1,11,19,3,1,0,0.8,4.9189177775488675,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000000,102.0,196078.431372549,2,1,6,68,1,1,0,0.5308294444444445,4.74516674680851,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90000000,128.0,703125.0,5,3,3,25,4,4,0,3.1831712814814814,2.716898684237649,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4500000,97.0,46391.75257731959,1,1,0,26,2,1,0,0.9357966666666668,6.630638916666666,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14000000,98.0,142857.14285714287,5,1,8,86,3,2,0,1.7075521850931676,1.8039945365740018,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
150000000,105.0,1428571.4285714286,6,2,9,45,5,4,0,4.787921645138889,3.1021905401948637,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000000,82.0,487804.8780487805,3,1,3,27,2,3,0,2.538100367847708,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
150000000,107.0,1401869.1588785048,8,1,3,27,4,2,0,2.0966376515151515,2.358377364539946,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7000000,112.0,62500.0,3,1,8,54,3,0,0,0.0,1.8213660692165068,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15000000,101.0,148514.8514851485,1,1,5,65,2,1,0,1.1785834642857145,2.686941564629847,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
16000000,100.0,160000.0,2,1,8,25,2,1,0,0.8436129193548387,5.649600260448718,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000000,115.0,260869.5652173913,5,1,9,102,2,2,2,0.11689868627450975,2.5223601262504194,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
33000000,100.0,330000.0,9,1,3,161,3,2,0,9.853240557142856,4.835626,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,114.0,219298.24561403508,3,1,10,22,3,6,0,2.790328458276418,4.777328402365525,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40000000,108.0,370370.3703703704,3,1,4,28,3,2,0,7.429107275,4.862241800525673,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32000000,111.0,288288.2882882883,4,1,7,59,2,1,0,2.5243465,2.636741435002401,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,123.0,243902.43902439025,12,3,0,13,3,5,0,4.913043916371826,4.097824870650975,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,91.0,769230.7692307692,3,3,7,43,5,0,0,0.0,2.1992383671393685,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
78146652,125.0,625173.216,4,2,7,33,3,1,1,3.7196734,3.76257873110468,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41000000,105.0,390476.1904761905,3,1,9,56,1,1,0,4.094366333333333,2.7052681756227104,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,127.0,472440.94488188974,5,3,3,57,1,1,0,8.004661666666667,4.374733955707799,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,97.0,618556.7010309278,3,1,3,23,2,6,0,3.433629321328006,5.479529285544189,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,129.0,310077.51937984495,3,3,6,39,3,2,0,1.7711644199999999,5.536303992054198,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
70000000,127.0,551181.1023622047,7,1,8,41,3,1,0,3.0091535998750585,1.8435497774989995,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,123.0,325203.2520325203,3,1,5,44,2,1,0,3.858792230769231,3.562012662965644,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
35000000,92.0,380434.7826086957,4,1,5,63,5,0,0,0.0,2.425957555202205,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
35000000,88.0,397727.2727272727,2,1,4,118,2,1,0,7.6550966,4.199286561173254,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500000,119.0,71428.57142857143,7,3,4,75,2,2,0,8.335715244047618,1.3443434144444444,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
60000000,134.0,447761.19402985077,6,1,10,51,2,14,7,4.145708886320807,4.332301442409873,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85000000,121.0,702479.3388429752,5,1,8,55,2,3,0,3.6542999430672274,2.712070689642999,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
60000000,100.0,600000.0,2,1,6,85,2,1,0,0.0721268933333333,2.415708504572511,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12500000,101.0,123762.37623762376,2,1,11,64,3,0,0,0.0,6.557247826086956,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25000000,109.0,229357.79816513762,6,1,10,72,2,2,1,17.334631933333334,1.7401916759843952,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27000000,109.0,247706.42201834862,4,2,6,78,3,0,0,0.6256159696969696,2.5139086552242382,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65000000,136.0,477941.17647058825,6,3,10,39,2,5,4,7.252923067739863,1.9069834980048597,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000000,153.0,1633986.9281045753,2,2,3,30,3,1,0,6.254751586666667,6.635867857717948,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18000000,109.0,165137.6146788991,6,3,6,61,2,0,0,0.0,2.675605940366775,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000000,109.0,275229.3577981651,3,1,8,95,1,2,0,3.413225370689655,3.3929987214939614,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000,101.0,990099.0099009901,5,1,6,40,2,2,0,1.7425578400809716,4.076804001694139,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1500000,93.0,16129.032258064517,2,1,4,65,3,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3000000,123.0,24390.243902439026,4,2,9,15,1,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13000000,98.0,132653.0612244898,1,1,6,53,3,0,0,0.0,4.460567262004259,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000000,102.0,343137.2549019608,3,1,13,94,5,3,0,2.0954187687830683,2.0665332933333334,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
130000000,163.0,797546.0122699386,6,1,12,65,3,2,1,5.07864189478022,3.1510343763802364,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
25000000,117.0,213675.2136752137,1,1,1,70,2,2,0,10.989849909523809,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000000,100.0,350000.0,4,2,6,67,1,4,0,3.7100348833333334,0.42574665,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000000,102.0,980392.1568627451,4,1,4,47,3,3,0,3.2825790549494944,2.2824511794017917,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31192,89.0,350.4719101123595,0,1,9,74,3,0,0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,97.0,51546.39175257732,4,1,9,52,2,0,0,0.0,2.677363579224868,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15000000,96.0,156250.0,3,3,19,22,3,1,1,0.652717,5.808632108043415,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
150000000,127.0,1181102.3622047245,4,2,3,75,3,1,1,2.6523334133333334,2.9045748480820106,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10000000,110.0,90909.09090909091,1,1,14,70,1,0,0,0.0,1.4538538904761906,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
